dataid,active_record,building_type,city,state,egauge_1min_min_time,egauge_1min_max_time,egauge_1min_data_availability,,egauge_1s_max_time,egauge_1s_data_availability,air1,air2,air3,airwindowunit1,aquarium1,bathroom1,bathroom2,bedroom1,bedroom2,bedroom3,bedroom4,bedroom5,battery1,car1,car2,circpump1,clotheswasher1,clotheswasher_dryg1,diningroom1,diningroom2,dishwasher1,disposal1,drye1,dryg1,freezer1,furnace1,furnace2,garage1,garage2,grid,heater1,heater2,heater3,housefan1,icemaker1,jacuzzi1,kitchen1,kitchen2,kitchenapp1,kitchenapp2,lights_plugs1,lights_plugs2,lights_plugs3,lights_plugs4,lights_plugs5,lights_plugs6,livingroom1,livingroom2,microwave1,office1,outsidelights_plugs1,outsidelights_plugs2,oven1,oven2,pool1,pool2,poollight1,poolpump1,pump1,range1,refrigerator1,refrigerator2,security1,sewerpump1,shed1,solar,solar2,sprinkler1,sumppump1,utilityroom1,venthood1,waterheater1,waterheater2,winecooler1,wellpump1,water_ert_min_time,water_ert_max_time,water_data_availability,gas_ert_min_time,gas_ert_max_time,gas_data_availability,indoor_temp_min_time,indoor_temp_max_time,indoor_temp_data_availability,date_enrolled,date_withdrawn,house_construction_year,total_square_footage,first_floor_square_footage,second_floor_square_footage,third_floor_square_footage,half_floor_square_footage,lower_level_square_footage,pv,pv_panel_direction,total_amount_of_pv,amount_of_south_facing_pv,amount_of_west_facing_pv,amount_of_east_facing_pv,number_of_nests,audit_2011,audit_2013_2014,survey_2011,survey_2012,survey_2013,survey_2014,survey_2017,survey_2019,program_579,program_baseline,program_energy_internet_demo,program_lg_appliance,program_verizon,program_ccet_group,program_civita_group,program_shines
7525,yes,Single-Family Home 001 (Master),Ennis,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/19/2013,,,2069,2069,,,,,,,,,,,,,,,,,yes,,yes,yes,,,,,,,
9926,yes,Single-Family Home 001 (Master),Austin,Texas,2012-10-12 19:00:00-05:00,2021-01-31 02:59:00-06:00,0.74,,2021-01-31 02:00:00-06:00,100%,yes,,,,,,,yes,yes,,,,,,,,yes,,,,yes,yes,yes,,,,,,,yes,,,,,,,yes,,yes,,yes,yes,yes,yes,yes,,,,,,,,,,,,,,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,9/1/2011,,1992,2284,986,1298,0,0,0,,,,,,,,,yes,yes,,,yes,,,,yes,yes,,,CCET - Pricing Trial,,
7643,yes,Single-Family Home 001 (Master),Houston,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/19/2013,,,1430,605,825,,,,,,,,,,,,,,,,,,,yes,,,,,,,
7806,yes,Single-Family Home 001 (Master),Dallas,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/19/2013,,,3484,3484,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
7879,yes,Single-Family Home 001 (Master),Richardson,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/19/2013,,,1675,1675,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
7903,yes,Single-Family Home 001 (Master),Waco,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/19/2013,,,2994,2450,,,544,,,,,,,,,,,,,,,,,yes,,,,,,,
7961,yes,Single-Family Home 001 (Master),Aledo,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/19/2013,,,2156,2156,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
7980,yes,Single-Family Home 001 (Master),Plano,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/19/2013,,,1572,1572,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
8018,yes,Single-Family Home 001 (Master),Dallas,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/19/2013,,,2710,2710,,,,,,,,,,,,,,,,yes,,,,yes,,,,,,,
8137,yes,Single-Family Home 001 (Master),Cypress,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/19/2013,,,2319,2319,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
8152,yes,Single-Family Home 001 (Master),Killeen,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/19/2013,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
8164,yes,Single-Family Home 001 (Master),Dallas,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/19/2013,,,2960,2960,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
8180,yes,Single-Family Home 001 (Master),El Lago,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/19/2013,,,1852,1852,,,,,,,,,,,,,,,,,,yes,,yes,,,,,,,
8254,yes,Single-Family Home 001 (Master),Round Rock,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/19/2013,,,1370,1370,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
8345,yes,Single-Family Home 001 (Master),Haltom City,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/19/2013,,,1570,1570,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
8590,yes,Single-Family Home 001 (Master),Mesquite,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/19/2013,,,1201,1201,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
8685,yes,Single-Family Home 001 (Master),Sugar Land,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/19/2013,,,3254,1855,1399,,,,,,,,,,,,,,,,,,,yes,,,,,,,
8702,yes,Single-Family Home 001 (Master),Mesquite,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/19/2013,,,1252,1252,,,,,,,,,,,,,,,,,yes,,,yes,,,,,,,
8910,yes,Single-Family Home 001 (Master),Houston,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/19/2013,,,2271,2271,,,,,,,,,,,,,,,,,,yes,,yes,,,,,,,
8949,yes,Single-Family Home 001 (Master),Houston,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/19/2013,,,2896,1448,1448,,,,,,,,,,,,,,,,,,,yes,,,,,,,
9041,yes,Single-Family Home 001 (Master),Fort Worth,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/19/2013,,,2860,2860,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
9180,yes,Single-Family Home 001 (Master),Fort Worth,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/19/2013,,,2920,2920,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
9222,yes,Single-Family Home 001 (Master),Baytown,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/19/2013,,,3466,2248,1218,,,,,,,,,,,,,,,,,,,yes,,,,,,,
9264,yes,Single-Family Home 001 (Master),Forney,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/19/2013,,,2445,1408,1037,,,,,,,,,,,,,,,yes,,,,yes,,,,,,,
9308,yes,Single-Family Home 001 (Master),Houston,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/19/2013,,,2549,1449,1100,,,,,,,,,,,,,,,,,,,yes,,,,,,,
9377,yes,Single-Family Home 001 (Master),Houston,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/19/2013,,,2308,2308,,,,,,,,,,,,,,,,yes,,,,yes,,,,,,,
9548,yes,Single-Family Home 001 (Master),Houston,Texas,2013-09-12 19:00:00-05:00,2016-09-11 05:59:00-05:00,0.91,,,,yes,yes,yes,,,,,,,,,,,,,,,,,,yes,,,,,yes,yes,,,yes,,,,,,,,,,,,,,,,,,,yes,,,,yes,,,,,,,,yes,,,,,,,,,,,yes,,,,,,,,,,,,,3/19/2013,,1990,4389,2176,2213,,,,,,,,,,,,,,,,yes,yes,,yes,,,,,,,
9725,yes,Single-Family Home 001 (Master),Waco,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/19/2013,,,1312,1312,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
9869,yes,Single-Family Home 001 (Master),Carrollton,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/19/2013,,,1787,1787,,,,,,,,,,,,,,,,yes,yes,yes,,yes,,,,,,,
9897,yes,Single-Family Home 001 (Master),Spring,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/19/2013,,,1818,1818,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
4946,,Single-Family Home 001 (Master),Austin,Texas,2013-02-16 18:00:00-06:00,2019-06-09 08:59:00-05:00,0.94,,2019-06-09 08:00:00-05:00,100%,yes,yes,,,,,,,,,,,,,,,yes,,,,yes,,yes,,,yes,yes,,,yes,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,5/8/2012,12/1/2019,2007,2212,1190,1022,0,0,0,,,,,,,2,,,,,yes,yes,,yes,,,yes,,,,,
50,yes,Single-Family Home 001 (Master),Euless,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/20/2013,,,2900,2900,,,,,,,,,,,,,,,,yes,,yes,,yes,,,,,,,
2421,yes,Single-Family Home 001 (Master),Houston,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/20/2013,,,1575,1575,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
8006,yes,Single-Family Home 001 (Master),Dallas,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/20/2013,,,1645,1645,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
9678,yes,Single-Family Home 001 (Master),Missouri City,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/20/2013,,,3444,1747,1697,,,,,,,,,,,,,,,,yes,,,yes,,,,,,,
8163,,Single-Family Home 001 (Master),Austin,Texas,2013-04-22 19:00:00-05:00,2017-04-22 05:59:00-05:00,0.98,,,,yes,,,,,,,,,,,,,,,,yes,,yes,,yes,yes,,yes,,yes,,,,yes,,,,,,,yes,,yes,,yes,yes,yes,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,3/21/2013,11/6/2018,1996,1649,1649,0,0,,,,,,,,,,,,,,,,,,,,yes,,,CCET - Portal Only,,
9819,yes,Single-Family Home 001 (Master),Houston,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/22/2013,,,2698,1122,1576,,,,,,,,,,,,,,,,,,,yes,,,,,,,
4597,,Single-Family Home 001 (Master),Rowlett,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/27/2013,4/11/2013,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
9152,,Single-Family Home 001 (Master),Pearland,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/27/2013,4/17/2013,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
298,yes,Single-Family Home 001 (Master),Arlington,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/27/2013,,,1510,1510,,,,,,,,,,,,,,,,,yes,yes,yes,yes,,,,,,,
490,yes,Single-Family Home 001 (Master),Houston,Texas,2013-09-13 19:00:00-05:00,2017-05-24 03:59:00-05:00,1.00,,,,yes,,,,,,,,,,,,,,,,yes,,,,yes,yes,yes,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,2016-01-11 10:24:00-06:00,2019-03-30 23:53:00-05:00,13%,,,,,,,3/27/2013,,1960,2126,2126,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
903,yes,Single-Family Home 001 (Master),Houston,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/27/2013,,,3696,2508,1188,,,,,,,,,,,,,,,,yes,yes,,yes,,,,,,,
937,yes,Single-Family Home 001 (Master),El Lago,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/27/2013,,,2394,2394,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
1654,yes,Single-Family Home 001 (Master),Bedford,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/27/2013,,,2510,2510,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
1679,yes,Single-Family Home 001 (Master),Richardson,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/27/2013,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2278,yes,Single-Family Home 001 (Master),Katy,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/27/2013,,,2265,1501,764,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2393,yes,Single-Family Home 001 (Master),Carrollton,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/27/2013,,,2041,2041,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
2902,yes,Single-Family Home 001 (Master),Fort Worth,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/27/2013,,,2180,2180,,,,,,,,,,,,,,,,,yes,,,yes,,,,,,,
3212,yes,Single-Family Home 001 (Master),Pflugerville,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/27/2013,,,1616,1616,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
3364,yes,Single-Family Home 001 (Master),Dallas,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/27/2013,,,2808,2808,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
3394,yes,Single-Family Home 001 (Master),Houston,Texas,2013-09-10 19:00:00-05:00,2017-08-27 06:59:00-05:00,1.00,,,,yes,yes,,,,,,yes,yes,,,,,,,,yes,,,,,,yes,,yes,yes,,,,yes,,,,,,,,,,,yes,,,,,,yes,yes,,,,,yes,,,,yes,yes,,,yes,yes,,,,,,,,,,,,,,2016-01-07 09:09:00-06:00,2017-08-26 06:18:00-05:00,18%,,,,,,,3/27/2013,,1978,2622,2622,,,,,,,,,,,,,,,,yes,yes,yes,,yes,,,,,,,
4314,yes,Single-Family Home 001 (Master),Spring,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/27/2013,,,2493,2493,,,,,,,,,,,,,,,,yes,yes,,,yes,,,,,,,
5678,yes,Single-Family Home 001 (Master),Plano,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/27/2013,,,2358,2358,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
6233,yes,Single-Family Home 001 (Master),Houston,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/27/2013,,,1182,1182,,,,,,,,,,,,,,,,,yes,,,yes,,,,,,,
9922,yes,Single-Family Home 001 (Master),Austin,Texas,2012-09-07 19:00:00-05:00,2021-01-31 02:59:00-06:00,0.98,,2021-01-31 02:00:00-06:00,98%,yes,yes,,,,,,yes,yes,yes,,,,,,,yes,,,,yes,yes,yes,,,yes,yes,,,yes,,,,,,,yes,yes,,,yes,yes,yes,,,,yes,,,,,,yes,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,9/1/2011,,2000,2331,2331,0,0,,,,,,,,,,yes,,yes,yes,yes,,yes,,,yes,yes,,,CCET - Control,,
8338,yes,Single-Family Home 001 (Master),Allen,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/27/2013,,,2144,2144,,,,,,,,,,,,,,,,,yes,yes,,yes,,,,,,,
8834,yes,Single-Family Home 001 (Master),Haslet,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/27/2013,,,2599,2599,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
9173,yes,Single-Family Home 001 (Master),Houston,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3/27/2013,,,1405,1216,189,,,,,,,,,,,,,,,,,,,yes,,,,,,,
5321,,Single-Family Home 001 (Master),Spring,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/1/2013,5/28/2013,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
8421,,Single-Family Home 001 (Master),Houston,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/1/2013,5/28/2013,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
3578,,Single-Family Home 001 (Master),Plano,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/1/2013,8/25/2017,,1442,1442,,,,,,,,,,,,,,,,yes,yes,,,yes,,,,,,,
1700,,Single-Family Home 001 (Master),Austin,Texas,2013-09-26 19:00:00-05:00,2017-11-26 03:59:00-06:00,1.00,,,,yes,yes,,,,yes,,,,,,,,,,,yes,,,,,,yes,,,yes,yes,yes,,yes,,,,,,,,,yes,yes,,,,,,,yes,,yes,,,,,,,,,,,yes,yes,yes,,,,,,,,,yes,yes,,,,,,,,,,,,,4/1/2013,7/11/2018,2000,2889,,,,,,,,,,,,,,,,,yes,,yes,,,,yes,,,,,
6960,,Single-Family Home 001 (Master),Arlington,Texas,2014-09-11 00:00:00-05:00,2015-05-07 14:59:00-05:00,0.99,,,,yes,,,,,,,,,,,,,,,,yes,,,,yes,,yes,,,yes,,,,yes,yes,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,4/1/2013,6/8/2019,,1920,1920,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
4773,,Single-Family Home 001 (Master),Round Rock,Texas,2013-08-28 19:00:00-05:00,2017-05-11 05:37:00-05:00,1.00,,,,yes,yes,,,,,,,,,,,,,,,yes,,,,yes,yes,yes,,yes,yes,yes,,,yes,,,,,,,,,yes,yes,,,,,,,,,,,,,yes,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,4/1/2013,7/8/2019,,2615,2615,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
125,yes,Single-Family Home 001 (Master),Richmond,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/1/2013,,,2801,1995,806,,,,,,,,,,,,,,,yes,,yes,,yes,,,,,,,
337,yes,Single-Family Home 001 (Master),Temple,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/1/2013,,,2074,2074,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
733,yes,Single-Family Home 001 (Master),Houston,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/1/2013,,,1594,1594,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
810,yes,Single-Family Home 001 (Master),Plano,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/1/2013,,,1485,1485,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
925,yes,Single-Family Home 001 (Master),Arlington,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/1/2013,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
1011,yes,Single-Family Home 001 (Master),Kingwood,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/1/2013,,,3225,3225,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,,,,,,,
1125,yes,Single-Family Home 001 (Master),Mansfield,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/1/2013,,,2540,2540,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
1439,yes,Single-Family Home 001 (Master),Katy,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/1/2013,,,1588,1588,,,,,,,,,,,,,,,,,,,,yes,,,,,,,
9921,yes,Single-Family Home 001 (Master),Austin,Texas,2012-08-25 19:00:00-05:00,2021-01-31 02:59:00-06:00,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/1/2011,,1958,1111,1111,0,0,,,,,,,,,1,yes,,yes,yes,,yes,,,,yes,yes,,,CCET - Pricing Trial,,
2188,yes,Single-Family Home 001 (Master),Houston,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/1/2013,,,1511,1511,,,,,,,,,,,,,,,,,yes,,,yes,,,,,,,
